,core,degree,h,influence,u
15708,6,6,6,1.077,21101
15709,5,8,4,1.077,21560
15710,6,6,6,1.077,21786
15711,7,7,7,1.077,21971
15712,8,9,3,1.077,22055
15713,5,7,5,1.077,22355
15714,6,8,1,1.077,22654
15715,3,3,3,1.077,2842
15716,5,5,1,1.077,23031
15717,5,7,5,1.077,23048
15718,4,6,4,1.077,23254
15719,5,5,1,1.077,1457
15720,4,7,1,1.077,23607
15721,7,7,7,1.077,12006
15722,3,3,1,1.077,24190
15723,3,7,3,1.077,24227
15724,7,7,7,1.077,24387
15725,7,7,7,1.077,12200
15726,7,7,1,1.077,24447
15727,4,4,4,1.077,24765
15728,6,6,1,1.077,25139
15729,8,8,8,1.077,25282
15730,8,8,8,1.077,6501
15731,7,7,7,1.077,6530
15732,6,8,6,1.077,26393
15733,7,7,7,1.077,26473
15734,6,7,6,1.077,13237
15735,6,6,6,1.077,13238
15736,5,9,5,1.077,26481
15737,6,6,6,1.077,13279
15738,6,6,6,1.077,26673
15739,5,6,5,1.077,3482
15740,7,7,7,1.077,25628
15741,9,9,9,1.077,34857
15742,5,6,1,1.077,28131
15743,6,6,6,1.077,14097
15744,8,8,8,1.077,28233
15745,7,7,7,1.077,441
15746,4,5,4,1.077,14252
15747,3,7,3,1.077,7125
15748,6,6,6,1.077,33976
15749,4,7,1,1.077,1798
15750,5,5,5,1.077,7213
15751,5,5,5,1.077,28941
15752,5,5,5,1.077,33466
15753,5,6,3,1.077,14542
15754,4,6,4,1.077,29198
15755,9,9,9,1.077,29233
15756,3,5,4,1.077,29404
15757,7,7,7,1.077,29572
15758,6,6,6,1.077,14859
15759,6,6,1,1.077,33418
15760,6,6,6,1.077,14994
15761,4,6,3,1.077,29992
15762,3,5,1,1.077,15039
15763,5,5,5,1.077,30233
15764,7,7,7,1.077,30686
15765,2,2,1,1.077,30808
15766,4,4,1,1.077,31171
15767,6,6,6,1.077,31231
15768,5,10,1,1.077,31536
15769,5,5,5,1.077,31797
15770,7,7,7,1.077,31932
15771,8,8,8,1.077,16053
15772,6,7,4,1.077,16181
15773,6,6,6,1.077,32633
15774,6,6,6,1.076,32867
15775,6,9,6,1.076,8236
15776,7,7,7,1.076,32991
15777,7,7,1,1.076,33111
15778,6,6,6,1.076,8289
15779,4,4,4,1.076,33288
15780,7,7,7,1.076,33940
15781,6,6,6,1.076,17213
15782,6,6,6,1.076,17217
15783,2,3,2,1.076,2161
15784,6,8,5,1.076,17346
15785,6,6,6,1.076,34959
15786,6,7,4,1.076,4422
15787,6,6,6,1.076,35199
15788,3,3,1,1.076,35285
15789,6,7,6,1.076,17765
15790,7,7,7,1.076,35550
15791,4,8,3,1.076,1111
15792,7,7,7,1.076,36192
15793,7,7,7,1.076,36194
15794,3,8,1,1.076,4526
15795,3,4,3,1.076,4544
15796,4,5,1,1.076,4589
15797,5,8,5,1.076,18397
15798,5,5,5,1.076,36809
15799,5,5,5,1.076,18447
15800,7,7,7,1.076,18524
15801,7,7,7,1.076,18567
15802,5,7,1,1.076,18595
15803,4,7,1,1.076,4648
15804,4,6,4,1.076,4388
15805,4,7,4,1.076,18679
15806,6,6,1,1.076,18754
15807,4,7,4,1.076,4714
15808,5,5,5,1.076,9462
15809,5,5,5,1.076,598
15810,8,8,8,1.076,34364
15811,6,7,4,1.076,19837
15812,4,7,4,1.076,19968
15813,3,3,1,1.076,20334
15814,4,7,4,1.076,20543
15815,5,7,5,1.076,15902
15816,4,6,4,1.076,10571
15817,6,7,6,1.076,21509
15818,7,7,1,1.076,21530
15819,6,6,6,1.076,10781
15820,6,6,6,1.076,5397
15821,6,6,6,1.076,21606
15822,7,7,7,1.076,21858
15823,3,8,1,1.076,10968
15824,4,6,4,1.076,21955
15825,6,6,1,1.076,2745
15826,5,9,1,1.076,13789
15827,6,8,1,1.076,5560
15828,2,4,2,1.076,5619
15829,4,7,4,1.076,11377
15830,4,7,1,1.076,11470
15831,5,5,1,1.076,5819
15832,6,8,5,1.076,23336
15833,8,8,1,1.076,11685
15834,6,6,1,1.076,23434
15835,7,7,7,1.076,11748
15836,5,6,4,1.076,23521
15837,6,6,6,1.076,23633
15838,7,7,7,1.076,11856
15839,6,6,1,1.076,23961
15840,5,5,5,1.076,24084
15841,6,6,6,1.076,24113
15842,5,5,5,1.076,3014
15843,4,7,4,1.076,24277
15844,4,7,3,1.076,24326
15845,7,7,7,1.076,12202
15846,6,6,1,1.076,17836
15847,4,7,4,1.076,12445
15848,5,8,5,1.076,24971
15849,3,8,1,1.076,3127
15850,3,3,1,1.076,25566
15851,3,6,3,1.076,26407
15852,8,8,1,1.076,13206
15853,6,6,6,1.076,26453
15854,3,4,3,1.076,26923
15855,7,7,7,1.076,105
15856,6,6,6,1.076,3458
15857,6,6,6,1.076,3457
15858,6,6,6,1.076,27762
15859,7,7,1,1.076,28005
15860,9,9,9,1.076,17588
15861,6,6,1,1.076,28149
15862,5,5,5,1.076,28387
15863,6,6,6,1.076,28488
15864,6,6,1,1.076,28490
15865,4,4,4,1.076,28658
15866,4,6,4,1.076,7173
15867,5,6,1,1.076,28894
15868,6,8,4,1.076,28946
15869,7,7,7,1.076,7246
15870,6,6,6,1.076,29173
15871,5,5,1,1.076,14605
15872,5,5,5,1.076,29339
15873,8,8,8,1.076,34361
15874,7,7,7,1.076,16616
15875,6,7,4,1.076,14788
15876,6,6,6,1.076,29588
15877,4,7,4,1.076,7444
15878,5,5,5,1.076,29940
15879,4,4,1,1.076,936
15880,7,7,7,1.076,30405
15881,6,6,6,1.076,4577
15882,7,7,7,1.076,30670
15883,2,2,1,1.076,30681
15884,2,2,1,1.076,30777
15885,5,7,5,1.076,959
15886,6,7,4,1.076,30820
15887,7,7,7,1.076,35803
15888,7,7,1,1.076,15492
15889,8,9,8,1.076,1938
15890,4,7,4,1.076,1954
15891,7,7,7,1.076,7820
15892,6,6,6,1.076,8023
15893,6,6,6,1.076,32282
15894,7,7,7,1.076,30062
15895,4,6,4,1.076,251
15896,6,6,6,1.075,32980
15897,3,3,1,1.075,33269
15898,8,8,8,1.075,4249
15899,8,8,8,1.075,34193
15900,7,7,7,1.075,6793
15901,5,5,5,1.075,17189
15902,6,6,6,1.075,2151
15903,6,6,1,1.075,35869
15904,8,8,1,1.075,17381
15905,6,6,6,1.075,17554
15906,8,8,8,1.075,35398
15907,6,6,1,1.075,8868
15908,7,7,7,1.075,35555
15909,5,7,5,1.075,17885
15910,4,8,4,1.075,4523
15911,8,8,8,1.075,18168
15912,4,4,1,1.075,18251
15913,6,6,6,1.075,4576
15914,7,7,7,1.075,36868
15915,5,5,5,1.075,18465
15916,7,7,7,1.075,36631
15917,6,8,1,1.075,37005
15918,7,7,7,1.075,18564
15919,5,5,1,1.075,18593
15920,5,5,1,1.075,19073
15921,7,7,7,1.075,2217
15922,6,6,6,1.075,32395
15923,7,7,7,1.075,19408
15924,6,7,6,1.075,9734
15925,3,6,2,1.075,4873
15926,4,6,4,1.075,20028
15927,6,8,1,1.075,36605
15928,4,7,4,1.075,10073
15929,6,6,1,1.075,20214
15930,7,7,1,1.075,82
15931,5,6,4,1.075,20567
15932,5,6,1,1.075,20757
15933,5,5,5,1.075,5188
15934,3,7,1,1.075,21107
15935,7,7,7,1.075,21121
15936,4,7,4,1.075,21205
15937,5,5,1,1.075,21425
15938,5,6,1,1.075,2716
15939,4,4,1,1.075,21880
15940,8,8,8,1.075,5535
15941,8,8,8,1.075,5537
15942,7,7,7,1.075,691
15943,6,6,1,1.075,22318
15944,6,6,6,1.075,22505
15945,7,7,7,1.075,22555
15946,8,8,8,1.075,22882
15947,8,8,8,1.075,22883
15948,6,6,6,1.075,719
15949,4,6,1,1.075,23252
15950,4,6,4,1.075,5858
15951,5,6,1,1.075,15116
15952,2,2,1,1.075,5896
15953,4,7,1,1.075,23612
15954,4,7,1,1.075,23611
15955,6,6,6,1.075,23630
15956,5,5,5,1.075,23642
15957,6,6,1,1.075,2962
15958,4,7,4,1.075,2979
15959,7,7,7,1.075,36632
15960,7,7,7,1.075,12004
15961,8,8,8,1.075,34359
15962,3,3,3,1.075,24296
15963,5,5,5,1.075,12166
15964,7,7,7,1.075,12203
15965,4,4,4,1.075,24689
15966,5,5,5,1.075,24784
15967,7,7,7,1.075,24884
15968,4,4,1,1.075,29350
15969,3,3,1,1.075,25291
15970,6,8,1,1.075,12682
15971,3,3,3,1.075,25540
15972,2,6,1,1.075,25776
15973,3,3,1,1.075,25931
15974,6,6,1,1.075,25942
15975,9,9,9,1.075,1630
15976,6,6,6,1.075,26266
15977,7,7,7,1.075,26514
15978,4,5,1,1.075,6634
15979,3,6,3,1.075,13421
15980,8,9,5,1.075,18096
15981,5,7,5,1.075,13427
15982,3,6,1,1.075,8916
15983,5,5,1,1.075,27050
15984,5,7,4,1.075,6769
15985,8,8,8,1.075,29692
15986,6,6,6,1.075,27193
15987,4,6,1,1.075,6805
15988,6,8,4,1.075,27387
15989,7,7,1,1.075,13721
15990,7,7,7,1.075,27638
15991,5,5,1,1.075,27647
15992,5,6,1,1.075,13837
15993,8,8,8,1.075,28514
15994,7,7,7,1.075,7590
15995,6,6,6,1.075,28008
15996,6,6,6,1.075,7007
15997,4,4,4,1.075,3542
15998,6,6,6,1.075,14186
15999,7,7,7,1.075,28393
16000,8,8,8,1.075,7111
16001,5,5,5,1.075,7113
16002,7,8,1,1.075,28627
16003,6,6,1,1.075,28648
16004,3,5,3,1.075,3583
16005,6,6,6,1.075,28821
16006,6,6,6,1.075,7229
16007,4,7,1,1.075,14713
16008,5,5,5,1.075,29561
16009,7,7,7,1.075,33833
16010,6,6,6,1.075,29977
16011,4,7,4,1.075,15284
16012,7,7,7,1.075,15522
16013,4,7,4,1.075,31123
16014,6,6,1,1.075,31142
16015,5,6,5,1.075,31163
16016,5,6,4,1.075,15642
16017,6,7,1,1.075,31359
16018,6,6,6,1.075,3943
16019,7,7,7,1.075,35257
16020,5,5,5,1.075,495
16021,5,5,5,1.075,31779
16022,4,8,4,1.075,3973
16023,6,7,6,1.075,31853
16024,4,7,1,1.075,8069
16025,6,6,1,1.075,32315
16026,6,6,6,1.075,32396
16027,6,6,1,1.075,16210
16028,4,4,1,1.075,32623
16029,6,6,6,1.074,32837
16030,7,7,7,1.074,16489
16031,6,6,6,1.074,33306
16032,5,7,5,1.074,33635
16033,4,7,3,1.074,4219
16034,5,5,5,1.074,33789
16035,8,8,8,1.074,34080
16036,7,7,7,1.074,34675
16037,5,5,5,1.074,34679
16038,8,8,8,1.074,34886
16039,6,6,6,1.074,35076
16040,6,6,6,1.074,35079
16041,5,5,5,1.074,25307
16042,8,8,8,1.074,35336
16043,5,5,1,1.074,35358
16044,7,7,7,1.074,2215
16045,4,7,1,1.074,4453
16046,3,7,3,1.074,1120
16047,7,7,7,1.074,36303
16048,6,7,2,1.074,18200
16049,6,6,6,1.074,36670
16050,6,6,6,1.074,36837
16051,6,6,6,1.074,36977
16052,6,6,1,1.074,18493
16053,7,7,7,1.074,18522
16054,7,7,7,1.074,18523
16055,7,7,7,1.074,18562
16056,6,6,6,1.074,37128
16057,6,6,6,1.074,17212
16058,4,7,4,1.074,4741
16059,3,7,3,1.074,4764
16060,4,4,1,1.074,19093
16061,4,5,4,1.074,9924
16062,6,6,1,1.074,9938
16063,4,6,4,1.074,5025
16064,4,4,1,1.074,20301
16065,6,6,1,1.074,7397
16066,4,6,1,1.074,20587
16067,4,7,1,1.074,5150
16068,4,7,4,1.074,10308
16069,6,7,3,1.074,15647
16070,4,6,1,1.074,20745
16071,7,7,7,1.074,20843
16072,5,7,3,1.074,20847
16073,5,6,1,1.074,5226
16074,6,6,6,1.074,27222
16075,7,7,7,1.074,36308
16076,4,7,4,1.074,21204
16077,7,7,7,1.074,21375
16078,5,7,1,1.074,21384
16079,7,7,7,1.074,21514
16080,4,4,1,1.074,21517
16081,7,7,1,1.074,21529
16082,7,7,7,1.074,21630
16083,6,7,4,1.074,10830
16084,6,7,4,1.074,10833
16085,5,6,3,1.074,21946
16086,4,8,4,1.074,11053
16087,3,3,1,1.074,22429
16088,7,7,7,1.074,22559
16089,8,8,8,1.074,11400
16090,5,6,5,1.074,23020
16091,5,5,1,1.074,23318
16092,7,7,7,1.074,11750
16093,6,6,6,1.074,23553
16094,6,6,6,1.074,36843
16095,6,7,1,1.074,11878
16096,7,7,7,1.074,11915
16097,5,5,5,1.074,23854
16098,4,5,4,1.074,11979
16099,3,5,1,1.074,12098
16100,4,7,4,1.074,24276
16101,7,7,7,1.074,12201
16102,7,7,7,1.074,24455
16103,6,7,1,1.074,30966
16104,3,6,3,1.074,1592
16105,6,7,6,1.074,25488
16106,6,6,1,1.074,9242
16107,7,7,7,1.074,25518
16108,8,8,8,1.074,6500
16109,5,6,1,1.074,6504
16110,4,7,4,1.074,26048
16111,7,7,7,1.074,26243
16112,6,6,6,1.074,26268
16113,6,6,6,1.074,26451
16114,7,7,7,1.074,14368
16115,4,7,4,1.074,26538
16116,6,6,6,1.074,26670
16117,6,6,6,1.074,26875
16118,7,7,7,1.074,36913
16119,6,6,6,1.074,6752
16120,5,5,5,1.074,13711
16121,6,7,1,1.074,27206
16122,7,7,7,1.074,27298
16123,6,8,5,1.074,34942
16124,6,6,1,1.074,1708
16125,3,3,1,1.074,27658
16126,3,7,1,1.074,27810
16127,6,6,6,1.074,34960
16128,6,6,6,1.074,28124
16129,6,7,4,1.074,28217
16130,6,6,6,1.074,7058
16131,6,7,1,1.074,28346
16132,4,6,3,1.074,28414
16133,6,6,1,1.074,28538
16134,4,9,4,1.074,3599
16135,6,6,6,1.074,28822
16136,5,7,5,1.074,31998
16137,6,8,5,1.074,29178
16138,8,8,1,1.074,29384
16139,3,6,3,1.074,14743
16140,6,6,6,1.074,14807
16141,6,6,1,1.074,14921
16142,6,6,1,1.074,29947
16143,4,4,1,1.074,29967
16144,4,4,4,1.074,3768
16145,7,7,7,1.074,34061
16146,7,7,1,1.074,957
16147,7,7,7,1.074,30687
16148,5,8,5,1.074,7675
16149,6,7,1,1.074,30812
16150,4,7,4,1.074,31122
16151,6,6,6,1.074,487
16152,3,7,3,1.074,15659
16153,7,7,1,1.074,36890
16154,6,6,6,1.074,31697
16155,6,6,6,1.074,15859
16156,7,7,7,1.074,31876
16157,6,6,6,1.074,31892
16158,6,6,6,1.074,31894
16159,4,7,4,1.074,250
16160,7,7,7,1.074,32154
16161,5,5,5,1.074,32263
16162,6,6,6,1.074,32280
16163,5,5,5,1.074,32290
16164,6,6,6,1.073,32970
16165,7,7,7,1.073,8263
16166,6,6,6,1.073,16669
16167,4,7,4,1.073,1043
16168,6,6,6,1.073,33818
16169,4,7,4,1.073,8492
16170,5,7,1,1.073,26840
16171,4,4,1,1.073,2144
16172,6,6,6,1.073,28448
16173,5,5,5,1.073,31284
16174,7,7,7,1.073,34676
16175,3,3,1,1.073,17477
16176,5,6,5,1.073,4395
16177,6,6,6,1.073,8800
16178,4,6,3,1.073,35274
16179,6,6,6,1.073,17658
16180,7,7,7,1.073,35451
16181,5,5,5,1.073,35768
16182,8,8,8,1.073,35737
16183,6,6,6,1.073,36294
16184,6,6,6,1.073,36523
16185,5,5,1,1.073,18358
16186,4,4,1,1.073,36717
16187,2,2,1,1.073,36895
16188,7,7,7,1.073,18566
16189,4,4,4,1.073,18586
16190,4,6,1,1.073,9303
16191,4,6,1,1.073,31406
16192,4,6,1,1.073,18835
16193,7,7,1,1.073,18900
16194,5,8,1,1.073,4731
16195,6,6,6,1.073,19229
16196,7,7,7,1.073,31873
16197,6,7,4,1.073,30819
16198,6,6,6,1.073,4884
16199,7,7,1,1.073,9990
16200,6,7,1,1.073,19997
16201,3,5,1,1.073,19995
16202,3,6,3,1.073,9997
16203,4,6,3,1.073,1256
16204,5,5,1,1.073,31340
16205,4,6,1,1.073,10155
16206,4,7,4,1.073,5087
16207,6,6,1,1.073,20407
16208,6,6,1,1.073,31182
16209,4,6,4,1.073,5128
16210,4,5,1,1.073,20547
16211,5,5,1,1.073,21299
16212,4,7,1,1.073,10892
16213,7,7,7,1.073,21812
16214,6,6,1,1.073,21817
16215,6,8,5,1.073,10918
16216,8,8,8,1.073,5482
16217,6,6,6,1.073,5502
16218,6,8,1,1.073,5558
16219,5,5,1,1.073,15178
16220,7,7,7,1.073,28389
16221,6,6,6,1.073,22417
16222,3,3,1,1.073,22447
16223,5,5,5,1.073,702
16224,5,5,1,1.073,22852
16225,6,6,6,1.073,718
16226,4,7,4,1.073,11525
16227,5,5,5,1.073,33373
16228,4,6,4,1.073,23202
16229,4,6,1,1.073,23251
16230,5,5,5,1.073,36083
16231,6,6,6,1.073,23443
16232,6,6,1,1.073,5929
16233,7,7,7,1.073,35448
16234,3,6,3,1.073,24012
16235,6,9,1,1.073,12138
16236,5,7,3,1.073,3061
16237,5,5,5,1.073,24777
16238,7,7,7,1.073,24881
16239,7,7,7,1.073,24886
16240,4,7,1,1.073,1558
16241,4,6,4,1.073,24975
16242,1,1,1,1.073,3138
16243,6,6,6,1.073,25163
16244,7,7,7,1.073,102
16245,2,2,1,1.073,25203
16246,8,8,8,1.073,25277
16247,4,5,1,1.073,25332
16248,4,7,3,1.073,12798
16249,5,5,5,1.073,29074
16250,6,6,6,1.073,25785
16251,4,6,3,1.073,25948
16252,5,5,5,1.073,26027
16253,5,7,5,1.073,26045
16254,3,5,3,1.073,26130
16255,7,7,7,1.073,26244
16256,6,6,6,1.073,6587
16257,6,6,6,1.073,26396
16258,7,7,7,1.073,26472
16259,8,8,1,1.073,29383
16260,6,6,6,1.073,13280
16261,5,5,5,1.073,6663
16262,3,6,1,1.073,26992
16263,8,8,8,1.073,27051
16264,6,6,1,1.073,27108
16265,8,8,8,1.073,6783
16266,8,8,8,1.073,6782
16267,4,7,1,1.073,3410
16268,7,7,7,1.073,106
16269,6,6,1,1.073,27447
16270,6,6,6,1.073,3439
16271,5,5,5,1.073,27583
16272,6,7,6,1.073,28034
16273,4,7,2,1.073,7422
16274,7,7,1,1.073,18440
16275,5,5,5,1.073,880
16276,5,5,5,1.073,28333
16277,6,6,1,1.073,28365
16278,4,4,1,1.073,28404
16279,8,8,8,1.073,28515
16280,6,7,2,1.073,3576
16281,4,8,4,1.073,14310
16282,6,7,6,1.073,7233
16283,4,8,1,1.073,3636
16284,4,5,4,1.073,14737
16285,3,3,3,1.073,29523
16286,7,7,7,1.073,29573
16287,6,6,6,1.073,36475
16288,5,5,5,1.073,29860
16289,6,6,1,1.073,30138
16290,4,4,1,1.073,30353
16291,5,5,5,1.073,30355
16292,8,8,8,1.073,7618
16293,5,5,5,1.073,15263
16294,5,6,2,1.073,14937
16295,7,7,7,1.073,15521
16296,4,7,1,1.073,31300
16297,5,8,5,1.073,31430
16298,7,7,7,1.073,35553
16299,5,7,1,1.073,1980
16300,2,2,2,1.073,31717
16301,5,5,5,1.073,498
16302,7,7,7,1.073,31943
16303,5,5,1,1.073,32023
16304,6,6,6,1.073,8021
16305,7,7,7,1.073,32148
16306,7,7,7,1.073,32153
16307,6,7,6,1.073,4016
16308,6,6,1,1.073,32301
16309,4,4,4,1.073,32305
16310,5,8,5,1.073,4035
16311,6,6,6,1.073,32393
16312,4,4,4,1.073,16246
16313,6,6,1,1.073,18422
16314,4,4,4,1.072,4101
16315,6,6,6,1.072,32841
16316,7,7,7,1.072,16487
16317,6,6,6,1.072,33089
16318,6,6,1,1.072,2070
16319,6,6,6,1.072,16585
16320,6,6,6,1.072,33171
16321,5,5,1,1.072,33310
16322,6,6,6,1.072,33324
16323,6,6,6,1.072,33327
16324,6,6,6,1.072,16670
16325,6,6,1,1.072,16677
16326,5,5,1,1.072,28494
16327,7,7,7,1.072,16706
16328,3,4,1,1.072,4461
16329,6,6,6,1.072,8409
16330,8,8,1,1.072,30520
16331,4,8,4,1.072,8684
16332,5,5,5,1.072,35164
16333,3,6,3,1.072,17604
16334,5,5,5,1.072,35269
16335,4,4,1,1.072,35507
16336,6,6,1,1.072,35834
16337,7,7,1,1.072,4496
16338,3,3,1,1.072,14003
16339,8,8,8,1.072,36283
16340,6,6,6,1.072,36752
16341,7,7,7,1.072,31938
16342,6,6,6,1.072,37017
16343,6,6,6,1.072,37021
16344,7,7,7,1.072,18527
16345,7,7,7,1.072,18568
16346,6,6,6,1.072,32979
16347,4,7,4,1.072,4740
16348,6,7,4,1.072,19103
16349,6,6,1,1.072,2393
16350,3,3,1,1.072,9602
16351,7,7,7,1.072,19410
16352,8,8,1,1.072,19417
16353,4,6,4,1.072,4892
16354,7,7,7,1.072,9836
16355,6,6,6,1.072,31827
16356,4,7,4,1.072,19934
16357,5,5,5,1.072,19985
16358,6,6,6,1.072,10006
16359,5,8,3,1.072,5016
16360,4,7,1,1.072,3267
16361,5,8,1,1.072,10342
16362,6,8,1,1.072,648
16363,6,6,6,1.072,2599
16364,4,6,4,1.072,10406
16365,7,7,7,1.072,35450
16366,5,5,1,1.072,20978
16367,6,6,1,1.072,10494
16368,5,5,1,1.072,10542
16369,7,7,7,1.072,21123
16370,4,4,1,1.072,21447
16371,3,3,1,1.072,21516
16372,8,8,8,1.072,21679
16373,6,8,1,1.072,22041
16374,6,6,1,1.072,35295
16375,3,3,1,1.072,1960
16376,7,7,7,1.072,22490
16377,7,7,7,1.072,22557
16378,4,4,4,1.072,5705
16379,5,5,5,1.072,5718
16380,8,8,1,1.072,17376
16381,6,6,1,1.072,23210
16382,5,8,1,1.072,11638
16383,6,6,6,1.072,23315
16384,6,6,6,1.072,5872
16385,5,6,1,1.072,23529
16386,6,7,4,1.072,11786
16387,6,6,1,1.072,23623
16388,7,7,7,1.072,23650
16389,4,6,4,1.072,23993
16390,6,6,1,1.072,24357
16391,5,5,1,1.072,24377
16392,7,7,7,1.072,24390
16393,7,7,7,1.072,24394
16394,6,6,6,1.072,6105
16395,7,7,7,1.072,24454
16396,4,7,4,1.072,3091
16397,7,7,7,1.072,27424
16398,4,6,1,1.072,1559
16399,3,5,3,1.072,25062
16400,7,7,7,1.072,36906
16401,6,8,1,1.072,12589
16402,6,6,6,1.072,29260
16403,7,7,7,1.072,25632
16404,7,7,7,1.072,25631
16405,6,7,6,1.072,25813
16406,6,6,6,1.072,12994
16407,4,6,4,1.072,812
16408,3,7,3,1.072,13017
16409,6,6,6,1.072,26224
16410,7,7,7,1.072,26250
16411,4,6,1,1.072,3285
16412,4,4,4,1.072,26308
16413,4,6,1,1.072,34494
16414,7,7,7,1.072,101
16415,5,7,1,1.072,6654
16416,6,6,6,1.072,26667
16417,6,7,3,1.072,26681
16418,6,6,6,1.072,36976
16419,8,8,8,1.072,6781
16420,5,5,5,1.072,27247
16421,7,7,7,1.072,27418
16422,7,7,7,1.072,27450
16423,6,6,6,1.072,3442
16424,3,5,1,1.072,13838
16425,6,6,6,1.072,13252
16426,5,7,1,1.072,1751
16427,6,6,6,1.072,28081
16428,4,7,4,1.072,28108
16429,5,5,5,1.072,3538
16430,5,5,5,1.072,28384
16431,4,6,4,1.072,14262
16432,5,6,1,1.072,7135
16433,4,6,1,1.072,14297
16434,4,6,1,1.072,28830
16435,3,6,3,1.072,28875
16436,5,5,5,1.072,29340
16437,3,6,3,1.072,14746
16438,6,6,1,1.072,30227
16439,4,7,1,1.072,15118
16440,4,7,1,1.072,30251
16441,6,6,6,1.072,15161
16442,6,6,6,1.072,15204
16443,6,6,6,1.072,17214
16444,7,7,7,1.072,30672
16445,2,2,1,1.072,30807
16446,4,4,1,1.072,35867
16447,6,6,6,1.072,15567
16448,4,4,4,1.072,7860
16449,6,7,1,1.072,15815
16450,5,5,5,1.072,496
16451,6,6,6,1.072,16079
16452,7,7,7,1.072,32215
16453,6,6,1,1.072,16297
16454,6,7,4,1.072,16327
16455,8,8,8,1.072,36893
16456,7,7,7,1.071,8243
16457,5,5,5,1.071,33038
16458,6,6,6,1.071,30889
16459,4,5,1,1.071,9186
16460,6,7,1,1.071,8421
16461,2,8,2,1.071,528
16462,6,6,6,1.071,33945
16463,7,7,7,1.071,34687
16464,3,6,3,1.071,17079
16465,7,7,7,1.071,32150
16466,5,7,5,1.071,34271
16467,7,7,7,1.071,34673
16468,7,7,7,1.071,34690
16469,4,7,1,1.071,13877
16470,7,7,7,1.071,2219
16471,5,5,5,1.071,34833
16472,4,5,3,1.071,4510
16473,6,6,6,1.071,36135
16474,7,7,7,1.071,9058
16475,6,7,3,1.071,18407
16476,7,7,7,1.071,36911
16477,5,5,5,1.071,36960
16478,6,6,1,1.071,18492
16479,4,4,4,1.071,18587
16480,2,2,1,1.071,29019
16481,3,7,1,1.071,591
16482,4,4,1,1.071,2383
16483,3,6,3,1.071,1199
16484,5,5,5,1.071,4858
16485,6,6,1,1.071,19548
16486,3,5,1,1.071,9808
16487,4,6,4,1.071,19733
16488,4,4,1,1.071,4961
16489,4,6,4,1.071,10025
16490,7,9,5,1.071,25719
16491,3,3,1,1.071,2232
16492,8,8,8,1.071,34885
16493,3,7,3,1.071,10230
16494,4,6,4,1.071,5130
16495,4,7,4,1.071,7793
16496,6,6,1,1.071,10376
16497,7,7,7,1.071,20844
16498,6,6,1,1.071,10491
16499,5,5,5,1.071,165
16500,6,6,1,1.071,21095
16501,6,6,6,1.071,21103
16502,6,6,6,1.071,21140
16503,6,6,6,1.071,2661
16504,6,7,1,1.071,14573
16505,6,6,6,1.071,35129
16506,7,7,7,1.071,21632
16507,3,3,3,1.071,21646
16508,4,7,1,1.071,21710
16509,4,7,3,1.071,10881
16510,6,6,1,1.071,2746
16511,4,6,4,1.071,2770
16512,4,6,4,1.071,2771
16513,6,6,6,1.071,33172
16514,4,7,4,1.071,22347
16515,4,6,1,1.071,1398
16516,5,5,5,1.071,22536
16517,7,7,7,1.071,22553
16518,7,7,7,1.071,36954
16519,6,6,1,1.071,22656
16520,6,6,1,1.071,11364
16521,6,6,6,1.071,11617
16522,3,3,3,1.071,23395
16523,6,6,1,1.071,11701
16524,7,7,7,1.071,11855
16525,7,7,7,1.071,11854
16526,6,6,6,1.071,23725
16527,4,5,3,1.071,23769
16528,3,3,1,1.071,11903
16529,6,6,1,1.071,23823
16530,5,5,5,1.071,35745
16531,5,6,1,1.071,24076
16532,6,6,6,1.071,24109
16533,4,7,3,1.071,24327
16534,7,7,7,1.071,12199
16535,6,6,6,1.071,24442
16536,4,6,1,1.071,15120
16537,6,6,6,1.071,25052
16538,4,4,1,1.071,25215
16539,6,6,6,1.071,25321
16540,5,5,5,1.071,25656
16541,4,9,4,1.071,1060
16542,5,6,5,1.071,3246
16543,4,7,1,1.071,26034
16544,4,7,4,1.071,26049
16545,4,7,3,1.071,26300
16546,4,4,4,1.071,26305
16547,6,6,6,1.071,26452
16548,5,6,2,1.071,13299
16549,4,4,1,1.071,6676
16550,4,4,1,1.071,26849
16551,4,4,1,1.071,6746
16552,3,6,3,1.071,27065
16553,6,6,6,1.071,27198
16554,6,7,6,1.071,3399
16555,5,8,5,1.071,6889
16556,5,5,5,1.071,27585
16557,7,7,7,1.071,27640
16558,6,6,1,1.071,27832
16559,6,6,6,1.071,6972
16560,7,7,7,1.071,107
16561,6,6,6,1.071,28125
16562,4,7,4,1.071,14070
16563,7,7,7,1.071,36952
16564,6,6,6,1.071,14190
16565,4,6,3,1.071,28416
16566,6,6,6,1.071,14210
16567,6,6,6,1.071,14213
16568,5,6,5,1.071,14243
16569,4,7,4,1.071,14308
16570,4,4,1,1.071,28892
16571,6,6,6,1.071,29171
16572,5,5,5,1.071,29222
16573,2,2,2,1.071,29372
16574,5,5,1,1.071,29491
16575,4,7,4,1.071,7432
16576,6,7,4,1.071,15001
16577,3,3,3,1.071,7511
16578,4,4,1,1.071,7565
16579,5,5,5,1.071,15138
16580,7,7,7,1.071,30740
16581,4,8,3,1.071,1927
16582,5,5,1,1.071,15481
