,core,degree,h,influence,u
7320,2,2,1,1.038,5570
7321,3,3,1,1.038,11161
7322,3,4,1,1.038,11253
7323,3,3,3,1.038,11296
7324,4,4,1,1.038,11454
7325,3,3,3,1.038,5761
7326,3,3,1,1.038,11542
7327,2,4,2,1.038,11697
7328,2,4,2,1.038,11699
7329,4,4,4,1.038,15066
7330,3,3,1,1.038,12386
7331,3,4,1,1.038,11896
7332,2,3,2,1.038,5977
7333,2,2,1,1.038,13089
7334,4,4,4,1.038,12168
7335,2,3,1,1.038,761
7336,4,4,1,1.038,12369
7337,3,3,1,1.038,12436
7338,2,2,2,1.038,1554
7339,4,4,4,1.038,13598
7340,2,3,1,1.038,3190
7341,2,2,1,1.038,12557
7342,3,3,1,1.038,6418
7343,3,3,3,1.038,13999
7344,3,3,3,1.038,12952
7345,3,3,3,1.038,3314
7346,2,3,2,1.038,3325
7347,2,3,2,1.038,13363
7348,3,3,1,1.038,6688
7349,3,3,3,1.038,6750
7350,3,3,1,1.038,13513
7351,3,3,3,1.038,13541
7352,2,3,2,1.038,13544
7353,2,3,2,1.038,6872
7354,3,4,2,1.038,13783
7355,3,3,1,1.038,13901
7356,3,3,3,1.038,13962
7357,2,2,1,1.038,1752
7358,3,3,1,1.038,14060
7359,2,2,1,1.038,7092
7360,3,3,1,1.038,7100
7361,2,2,1,1.038,7235
7362,3,3,3,1.038,7259
7363,3,3,1,1.038,14538
7364,3,3,1,1.038,14608
7365,2,4,2,1.038,7340
7366,3,3,3,1.038,14722
7367,2,2,1,1.038,7363
7368,4,4,4,1.038,14787
7369,3,3,3,1.038,7424
7370,3,3,1,1.038,7427
7371,4,4,1,1.038,14935
7372,3,3,1,1.038,7574
7373,4,4,1,1.038,7653
7374,2,2,1,1.038,7681
7375,3,3,1,1.038,1926
7376,3,4,2,1.038,3863
7377,3,3,1,1.038,7762
7378,3,3,3,1.038,7425
7379,2,3,2,1.038,7805
7380,3,4,1,1.038,6949
7381,4,4,1,1.038,3942
7382,3,4,3,1.038,7887
7383,3,4,1,1.038,7215
7384,3,3,1,1.038,8074
7385,3,3,3,1.038,8075
7386,2,2,1,1.037,816
7387,3,3,3,1.037,8242
7388,2,2,1,1.037,8275
7389,3,3,1,1.037,8323
7390,3,3,1,1.037,8432
7391,5,5,1,1.037,8486
7392,3,3,3,1.037,13998
7393,3,3,3,1.037,2146
7394,3,3,3,1.037,8703
7395,3,3,1,1.037,2525
7396,3,3,1,1.037,8716
7397,3,3,3,1.037,4371
7398,2,2,1,1.037,8749
7399,3,4,1,1.037,8780
7400,3,4,3,1.037,8801
7401,3,3,3,1.037,8837
7402,3,3,1,1.037,9010
7403,4,4,1,1.037,1125
7404,4,4,1,1.037,4533
7405,3,3,1,1.037,9199
7406,2,4,2,1.037,9253
7407,1,3,1,1.037,9255
7408,3,3,3,1.037,9296
7409,2,3,2,1.037,2347
7410,3,4,1,1.037,9420
7411,3,3,1,1.037,4746
7412,4,4,1,1.037,9493
7413,2,3,2,1.037,4750
7414,3,4,1,1.037,4752
7415,4,4,1,1.037,9508
7416,3,3,3,1.037,9676
7417,4,4,1,1.037,6904
7418,3,3,3,1.037,4865
7419,3,3,3,1.037,9802
7420,3,3,3,1.037,12018
7421,2,4,2,1.037,9832
7422,4,4,1,1.037,14934
7423,2,3,1,1.037,9969
7424,3,3,1,1.037,10021
7425,3,3,1,1.037,10034
7426,3,3,1,1.037,10074
7427,3,5,1,1.037,1260
7428,4,4,1,1.037,5065
7429,2,2,1,1.037,2533
7430,2,2,1,1.037,1274
7431,3,4,1,1.037,10284
7432,4,4,4,1.037,13855
7433,3,4,2,1.037,10411
7434,2,2,1,1.037,10415
7435,2,2,1,1.037,10419
7436,2,3,2,1.037,2609
7437,3,3,1,1.037,10471
7438,5,5,1,1.037,5257
7439,3,3,1,1.037,10592
7440,3,3,1,1.037,5374
7441,4,4,1,1.037,5377
7442,3,3,1,1.037,5399
7443,3,3,3,1.037,6640
7444,2,2,1,1.037,11157
7445,3,3,3,1.037,2790
7446,3,3,1,1.037,5586
7447,3,3,1,1.037,11182
7448,3,4,4,1.037,1398
7449,4,4,1,1.037,11310
7450,3,3,1,1.037,6404
7451,3,4,1,1.037,5679
7452,3,3,3,1.037,5713
7453,3,3,3,1.037,5716
7454,4,4,1,1.037,11438
7455,3,3,3,1.037,5762
7456,2,4,2,1.037,11584
7457,2,2,1,1.037,11590
7458,3,3,3,1.037,11664
7459,3,4,3,1.037,5864
7460,4,4,1,1.037,2937
7461,2,3,2,1.037,2882
7462,3,3,1,1.037,11874
7463,2,3,2,1.037,5978
7464,5,5,1,1.037,12052
7465,3,3,3,1.037,12098
7466,4,4,1,1.037,6054
7467,4,4,1,1.037,12128
7468,4,4,1,1.037,12134
7469,4,4,1,1.037,12281
7470,2,2,1,1.037,12293
7471,3,3,3,1.037,6166
7472,3,3,1,1.037,12534
7473,2,2,1,1.037,12655
7474,2,2,1,1.037,12679
7475,3,3,3,1.037,12927
7476,3,3,3,1.037,12930
7477,2,2,1,1.037,1628
7478,3,3,1,1.037,13048
7479,3,3,1,1.037,13077
7480,3,3,3,1.037,13148
7481,4,4,1,1.037,6590
7482,2,2,1,1.037,13216
7483,4,4,1,1.037,13219
7484,2,2,1,1.037,13098
7485,3,3,1,1.037,6743
7486,3,3,1,1.037,13600
7487,3,3,1,1.037,13632
7488,4,4,4,1.037,13636
7489,3,3,1,1.037,6835
7490,2,3,1,1.037,3461
7491,2,2,1,1.037,1732
7492,4,4,1,1.037,14095
7493,2,3,1,1.037,7074
7494,3,3,3,1.037,12754
7495,4,4,4,1.037,14808
7496,3,3,3,1.037,14304
7497,3,3,1,1.037,14540
7498,4,4,4,1.037,14788
7499,2,2,1,1.037,14897
7500,2,2,2,1.037,3748
7501,4,4,1,1.037,15016
7502,3,3,3,1.037,7542
7503,3,3,3,1.037,7544
7504,2,3,1,1.037,7633
7505,3,3,3,1.037,7658
7506,3,4,1,1.037,3856
7507,3,3,3,1.037,7838
7508,4,4,1,1.037,7890
7509,4,4,4,1.037,7906
7510,4,4,1,1.037,7913
7511,3,3,1,1.037,7971
7512,2,3,1,1.037,7980
7513,3,3,3,1.037,1994
7514,2,2,1,1.037,8028
7515,3,5,1,1.037,2028
7516,3,5,1,1.036,2049
7517,3,3,3,1.036,8230
7518,1,1,1,1.036,14156
7519,4,5,1,1.036,11886
7520,3,3,1,1.036,8277
7521,2,2,1,1.036,4159
7522,4,4,1,1.036,8363
7523,3,3,1,1.036,4191
7524,2,4,1,1.036,8457
7525,3,3,3,1.036,4246
7526,3,3,1,1.036,2124
7527,2,2,1,1.036,7325
7528,3,3,3,1.036,8686
7529,3,3,1,1.036,1085
7530,3,3,3,1.036,4345
7531,3,3,1,1.036,8915
7532,4,4,1,1.036,8917
7533,3,4,2,1.036,8951
7534,3,3,3,1.036,4485
7535,3,3,1,1.036,9004
7536,3,3,1,1.036,2257
7537,4,4,4,1.036,6342
7538,3,3,1,1.036,4555
7539,2,3,1,1.036,9150
7540,2,2,2,1.036,9188
7541,4,5,1,1.036,9190
7542,2,2,1,1.036,1150
7543,4,4,1,1.036,11285
7544,3,3,1,1.036,4686
7545,2,3,1,1.036,9415
7546,2,3,2,1.036,9421
7547,2,3,1,1.036,9450
7548,3,4,3,1.036,9489
7549,2,3,2,1.036,9593
7550,3,3,1,1.036,9606
7551,4,4,4,1.036,2435
7552,3,3,3,1.036,9784
7553,3,3,1,1.036,9864
7554,2,3,1,1.036,1234
7555,2,3,2,1.036,9899
7556,3,3,1,1.036,9904
7557,4,4,1,1.036,12829
7558,3,3,3,1.036,9943
7559,3,3,1,1.036,4977
7560,3,3,1,1.036,9995
7561,3,3,1,1.036,1284
7562,2,4,2,1.036,1667
7563,3,3,1,1.036,10486
7564,4,4,1,1.036,10490
7565,2,4,1,1.036,10500
7566,4,4,1,1.036,5264
7567,3,3,1,1.036,12010
7568,2,2,1,1.036,10541
7569,2,2,1,1.036,10559
7570,4,4,1,1.036,5281
7571,3,3,1,1.036,10635
7572,3,4,1,1.036,10647
7573,3,3,3,1.036,2663
7574,2,3,2,1.036,10666
7575,3,3,3,1.036,10742
7576,3,3,3,1.036,10744
7577,4,4,1,1.036,10920
7578,3,4,1,1.036,2759
7579,3,3,3,1.036,5522
7580,3,3,3,1.036,11058
7581,4,4,4,1.036,14848
7582,3,4,1,1.036,5562
7583,3,3,1,1.036,11145
7584,2,4,1,1.036,5606
7585,3,4,1,1.036,5608
7586,3,4,1,1.036,5609
7587,3,3,3,1.036,11295
7588,2,3,2,1.036,11350
7589,3,3,3,1.036,11524
7590,3,3,3,1.036,12297
7591,3,3,3,1.036,11558
7592,3,3,1,1.036,5382
7593,2,3,1,1.036,2905
7594,2,4,1,1.036,5858
7595,3,3,1,1.036,5910
7596,3,3,1,1.036,1483
7597,3,4,1,1.036,11875
7598,2,3,1,1.036,5945
7599,4,4,1,1.036,5981
7600,2,4,1,1.036,11986
7601,4,4,1,1.036,3005
7602,3,4,1,1.036,1507
7603,3,3,1,1.036,12068
7604,2,3,2,1.036,6074
7605,3,4,3,1.036,12173
7606,2,3,1,1.036,6340
7607,2,3,2,1.036,6121
7608,3,3,3,1.036,11984
7609,3,3,3,1.036,12266
7610,2,2,1,1.036,3068
7611,3,3,3,1.036,12304
7612,4,4,1,1.036,6171
7613,4,4,1,1.036,6591
7614,4,4,4,1.036,3087
7615,3,3,3,1.036,6196
7616,3,3,3,1.036,12413
7617,3,3,1,1.036,12476
7618,2,3,1,1.036,780
7619,3,3,3,1.036,12602
7620,3,3,1,1.036,9719
7621,3,3,1,1.036,12695
7622,3,3,3,1.036,12715
7623,2,3,2,1.036,10302
7624,2,2,1,1.036,12995
7625,2,2,1,1.036,13104
7626,3,3,1,1.036,13277
7627,2,3,2,1.036,1670
7628,2,3,2,1.036,13379
7629,3,3,1,1.036,13512
7630,3,3,1,1.036,13577
7631,2,2,2,1.036,13629
7632,3,3,1,1.036,852
7633,3,3,3,1.036,13764
7634,3,3,1,1.036,13843
7635,3,4,3,1.036,6946
7636,2,2,1,1.036,12574
7637,2,2,1,1.036,14062
7638,3,3,1,1.036,14122
7639,3,3,3,1.036,14229
7640,2,3,2,1.036,3594
7641,4,4,1,1.036,14386
7642,3,3,3,1.036,14680
7643,4,4,1,1.036,3669
7644,3,3,3,1.036,14793
7645,3,3,3,1.036,926
7646,3,3,1,1.036,14913
7647,3,4,1,1.036,1864
7648,3,3,3,1.036,14946
7649,3,3,3,1.036,14978
7650,4,4,1,1.036,7498
7651,4,4,1,1.036,7499
7652,2,2,1,1.036,15014
7653,2,2,1,1.036,15060
7654,3,3,1,1.036,7538
7655,3,3,1,1.036,15229
7656,2,3,1,1.036,1910
7657,2,4,2,1.036,7714
7658,3,3,3,1.036,7839
7659,4,4,1,1.036,7891
7660,4,4,4,1.036,13599
7661,4,4,4,1.036,1975
7662,4,4,4,1.036,8063
7663,3,3,3,1.036,2023
7664,3,3,1,1.036,8115
7665,3,3,1,1.036,4064
7666,2,2,1,1.036,4066
7667,3,3,1,1.036,4090
7668,3,3,3,1.036,8185
7669,2,3,2,1.035,8236
7670,3,5,1,1.035,10152
7671,2,3,1,1.035,8321
7672,3,3,1,1.035,4190
7673,3,3,3,1.035,8419
7674,3,3,3,1.035,8421
7675,3,3,1,1.035,4232
7676,4,4,1,1.035,8572
7677,3,3,3,1.035,2144
7678,2,4,2,1.035,8600
7679,2,3,3,1.035,1715
7680,2,2,1,1.035,8637
7681,3,3,1,1.035,4336
7682,3,3,1,1.035,2172
7683,4,4,1,1.035,2179
7684,4,4,1,1.035,4363
7685,3,3,1,1.035,5692
7686,2,3,2,1.035,1097
7687,2,2,1,1.035,4391
7688,1,3,1,1.035,8859
7689,3,3,3,1.035,8936
7690,3,4,3,1.035,681
7691,3,3,1,1.035,9021
7692,2,2,1,1.035,4509
7693,3,3,1,1.035,9251
7694,3,3,3,1.035,14049
7695,2,2,1,1.035,2319
7696,3,3,1,1.035,4652
7697,4,4,4,1.035,3085
7698,2,3,3,1.035,9411
7699,3,3,1,1.035,4771
7700,4,4,1,1.035,9562
7701,4,4,1,1.035,9563
7702,3,3,3,1.035,9677
7703,3,3,1,1.035,3634
7704,4,4,4,1.035,2438
7705,5,5,5,1.035,9779
7706,3,3,1,1.035,9786
7707,2,3,2,1.035,11968
7708,3,4,3,1.035,9892
7709,3,3,1,1.035,10005
7710,3,4,1,1.035,5018
7711,2,2,1,1.035,1258
7712,2,2,1,1.035,10080
7713,3,3,1,1.035,10117
7714,2,2,1,1.035,5471
7715,2,2,1,1.035,5099
7716,4,4,1,1.035,14531
7717,2,3,1,1.035,5108
7718,3,3,1,1.035,1288
7719,3,3,1,1.035,5162
7720,4,4,1,1.035,10328
7721,4,4,1,1.035,10351
7722,3,3,3,1.035,12298
7723,3,4,2,1.035,5191
7724,3,3,1,1.035,5215
7725,2,2,2,1.035,5224
7726,2,2,1,1.035,5229
7727,3,3,1,1.035,2637
7728,4,4,1,1.035,10562
7729,2,3,2,1.035,10590
7730,2,4,1,1.035,3703
7731,3,4,3,1.035,5324
7732,2,3,2,1.035,10692
7733,3,3,3,1.035,10704
7734,3,3,3,1.035,10743
7735,1,4,1,1.035,2706
7736,4,4,1,1.035,5433
7737,3,3,3,1.035,6556
7738,2,2,1,1.035,5476
7739,3,3,1,1.035,14607
7740,3,3,1,1.035,1386
7741,3,3,1,1.035,11108
7742,2,2,1,1.035,11111
7743,4,4,1,1.035,5584
7744,3,4,3,1.035,11196
7745,3,4,2,1.035,1403
7746,3,3,1,1.035,11255
7747,4,4,1,1.035,11265
7748,2,3,2,1.035,5694
7749,2,3,1,1.035,2853
7750,4,4,4,1.035,14464
7751,2,3,2,1.035,5726
7752,4,4,1,1.035,11481
7753,3,3,3,1.035,11559
7754,4,4,4,1.035,1647
7755,2,4,2,1.035,1447
7756,2,3,1,1.035,1450
7757,2,2,2,1.035,5763
7758,2,4,2,1.035,5832
7759,2,3,2,1.035,5847
7760,3,3,1,1.035,5859
7761,4,5,1,1.035,7562
7762,3,3,1,1.035,1500
7763,2,2,1,1.035,12024
7764,4,4,1,1.035,12135
7765,2,2,1,1.035,3039
7766,3,3,3,1.035,12185
7767,3,4,3,1.035,1536
7768,2,3,2,1.035,6186
7769,2,4,2,1.035,12377
7770,3,3,1,1.035,12424
7771,3,3,1,1.035,6299
7772,3,3,3,1.035,5299
7773,4,4,4,1.035,3176
7774,3,3,1,1.035,3564
7775,3,3,3,1.035,12786
7776,3,3,3,1.035,12806
7777,2,3,1,1.035,12809
7778,3,3,3,1.035,12899
7779,2,3,2,1.035,6471
7780,2,3,2,1.035,810
7781,1,1,1,1.035,12990
7782,3,3,3,1.035,6519
7783,2,4,2,1.035,13062
7784,1,1,1,1.035,1636
7785,2,2,1,1.035,13107
7786,4,4,4,1.035,13857
7787,2,2,1,1.035,6787
7788,3,3,3,1.035,13269
7789,3,3,1,1.035,13314
7790,3,3,1,1.035,6293
7791,3,3,1,1.035,6700
7792,3,3,1,1.035,13423
7793,2,3,2,1.035,13432
7794,3,3,3,1.035,13455
7795,3,3,1,1.035,5488
7796,3,3,1,1.035,12211
7797,3,3,1,1.035,846
7798,3,3,3,1.035,13605
7799,4,4,1,1.035,6852
7800,3,3,3,1.035,2793
7801,3,4,1,1.035,13743
7802,3,3,3,1.035,13746
7803,3,4,2,1.035,13773
7804,3,3,1,1.035,13780
7805,3,4,2,1.035,13784
7806,3,3,3,1.035,13883
7807,2,3,1,1.035,3509
7808,3,3,3,1.035,14048
7809,3,3,1,1.035,14082
7810,3,3,1,1.035,14183
7811,3,3,3,1.035,2662
7812,2,3,2,1.035,14624
7813,3,3,3,1.035,14899
7814,4,4,1,1.035,7497
7815,4,4,1,1.035,7528
7816,3,3,3,1.035,7545
7817,3,3,3,1.035,12414
7818,3,3,3,1.035,7580
7819,3,3,1,1.035,1898
7820,2,3,2,1.035,1901
7821,3,4,3,1.035,7635
7822,3,3,1,1.035,7834
7823,2,2,2,1.035,7869
7824,3,3,1,1.035,983
7825,4,4,1,1.035,3982
7826,4,4,1,1.035,8090
7827,4,4,1,1.035,4056
7828,2,3,2,1.035,4068
7829,2,2,1,1.035,8174
7830,1,3,1,1.035,5431
7831,3,3,3,1.034,8209
7832,3,3,3,1.034,8245
7833,3,3,3,1.034,8279
7834,3,3,1,1.034,2084
7835,2,4,3,1.034,2088
7836,4,4,4,1.034,8495
7837,3,3,1,1.034,8524
7838,1,1,1,1.034,8533
7839,4,4,1,1.034,8535
7840,3,3,3,1.034,8543
7841,3,3,1,1.034,13489
7842,3,3,1,1.034,8619
7843,2,2,1,1.034,8629
7844,4,4,4,1.034,4332
7845,3,3,3,1.034,8809
7846,4,4,1,1.034,13220
7847,3,3,3,1.034,8941
7848,3,3,3,1.034,9678
7849,3,3,3,1.034,9055
7850,2,2,1,1.034,2264
7851,2,3,1,1.034,9126
7852,2,4,1,1.034,9133
7853,3,3,3,1.034,4603
7854,3,3,1,1.034,9338
7855,3,3,3,1.034,6520
7856,3,3,1,1.034,4678
7857,2,3,2,1.034,9440
7858,3,3,1,1.034,9466
7859,3,3,3,1.034,4733
7860,3,3,1,1.034,4735
7861,3,3,3,1.034,4743
7862,2,3,2,1.034,9497
7863,3,3,1,1.034,11764
7864,3,3,3,1.034,3036
7865,3,3,1,1.034,9648
7866,3,3,1,1.034,2416
7867,3,3,3,1.034,9674
7868,3,3,1,1.034,14343
7869,3,3,1,1.034,10533
7870,4,4,1,1.034,4848
7871,2,3,1,1.034,4870
7872,2,2,1,1.034,9844
7873,3,3,3,1.034,4942
7874,3,3,3,1.034,9945
7875,1,1,1,1.034,9967
7876,4,4,1,1.034,2503
7877,3,4,3,1.034,10031
7878,4,4,4,1.034,10114
7879,3,3,3,1.034,10147
7880,3,3,1,1.034,10168
7881,3,3,1,1.034,10199
7882,3,4,2,1.034,13772
7883,3,4,1,1.034,10222
7884,3,4,3,1.034,10237
7885,3,3,1,1.034,10417
7886,3,3,3,1.034,5151
7887,3,3,1,1.034,12898
7888,3,4,3,1.034,10511
7889,2,3,2,1.034,10570
7890,2,4,2,1.034,5285
7891,2,3,2,1.034,10596
7892,2,3,2,1.034,5340
7893,3,4,3,1.034,5383
7894,3,3,3,1.034,10745
7895,3,3,3,1.034,10779
7896,3,3,3,1.034,14977
7897,2,2,1,1.034,5422
7898,3,3,1,1.034,7383
7899,3,3,1,1.034,5481
7900,3,3,3,1.034,5523
7901,3,3,1,1.034,11110
7902,4,4,1,1.034,14927
7903,2,3,1,1.034,2808
7904,2,3,1,1.034,11311
7905,2,4,1,1.034,11357
7906,2,2,1,1.034,3626
7907,3,3,3,1.034,5715
7908,3,3,1,1.034,11517
7909,2,2,2,1.034,11611
7910,3,3,3,1.034,5838
7911,1,4,1,1.034,11718
7912,3,3,3,1.034,11735
7913,3,4,2,1.034,2946
7914,3,3,1,1.034,5929
7915,3,3,1,1.034,2975
7916,3,3,3,1.034,12296
7917,2,4,2,1.034,11941
7918,3,3,1,1.034,11948
7919,4,4,1,1.034,5982
7920,3,3,1,1.034,1503
7921,4,4,4,1.034,12047
7922,3,3,1,1.034,12094
7923,3,3,3,1.034,12787
7924,3,3,1,1.034,12218
7925,2,2,1,1.034,12248
7926,3,3,3,1.034,13752
7927,3,3,1,1.034,6155
7928,3,3,1,1.034,6159
7929,4,4,1,1.034,15192
7930,3,3,1,1.034,6222
7931,3,3,1,1.034,12615
7932,2,3,2,1.034,12688
7933,2,4,1,1.034,12704
7934,3,3,3,1.034,12757
7935,2,2,1,1.034,1430
7936,3,3,1,1.034,11589
7937,2,3,2,1.034,3258
7938,2,3,2,1.034,13059
7939,3,3,1,1.034,14746
7940,2,3,2,1.034,13187
7941,2,2,1,1.034,13327
7942,2,3,2,1.034,6668
7943,4,4,1,1.034,6704
7944,3,3,3,1.034,13454
7945,3,3,1,1.034,5058
7946,4,4,1,1.034,13463
7947,4,4,1,1.034,6851
7948,3,3,1,1.034,3426
7949,3,4,3,1.034,13786
7950,3,3,1,1.034,6065
7951,2,2,1,1.034,870
7952,3,3,1,1.034,14214
7953,2,3,2,1.034,6992
7954,3,3,3,1.034,13209
7955,2,2,1,1.034,1766
7956,3,3,1,1.034,14162
7957,3,3,3,1.034,13532
7958,3,3,3,1.034,13760
7959,3,3,3,1.034,13790
7960,3,3,3,1.034,14270
7961,2,4,2,1.034,3572
7962,2,3,1,1.034,3575
7963,4,4,1,1.034,14352
7964,5,5,1,1.034,3621
7965,3,3,3,1.034,14703
7966,2,2,1,1.034,7458
7967,3,3,3,1.034,3741
7968,2,2,1,1.034,14983
7969,3,3,1,1.034,15146
7970,3,3,3,1.034,3818
7971,1,3,1,1.034,7665
7972,2,3,1,1.034,3880
7973,3,3,1,1.034,1940
7974,3,3,3,1.034,7799
7975,2,3,2,1.034,7875
7976,4,4,4,1.034,1977
7977,3,3,1,1.034,1990
7978,4,4,1,1.034,3981
7979,3,4,3,1.034,8003
7980,2,3,2,1.034,8171
7981,3,3,1,1.034,4091
7982,2,2,1,1.033,5897
7983,3,3,3,1.033,8243
7984,3,3,1,1.033,8289
7985,3,3,3,1.033,7130
7986,3,3,1,1.033,1041
7987,2,3,2,1.033,13223
7988,3,3,1,1.033,2092
7989,2,3,2,1.033,8381
7990,1,3,1,1.033,4199
7991,3,3,3,1.033,13446
7992,3,3,3,1.033,8418
7993,2,3,2,1.033,4208
7994,3,4,2,1.033,8522
7995,3,3,1,1.033,1066
7996,4,4,1,1.033,8659
7997,3,3,3,1.033,4346
7998,3,3,3,1.033,8696
7999,3,3,3,1.033,4372
8000,2,2,1,1.033,8880
8001,2,2,1,1.033,4461
8002,2,4,2,1.033,8925
8003,4,4,4,1.033,4492
8004,2,3,1,1.033,2251
8005,3,3,3,1.033,11305
8006,3,3,3,1.033,9153
8007,1,3,1,1.033,2288
8008,3,3,3,1.033,13730
8009,3,4,3,1.033,855
8010,3,3,1,1.033,4642
8011,3,3,3,1.033,9291
8012,3,3,1,1.033,4651
8013,3,3,1,1.033,9314
8014,2,3,2,1.033,13385
8015,4,4,1,1.033,4725
8016,3,3,3,1.033,15026
8017,3,3,1,1.033,2401
8018,3,3,3,1.033,9756
8019,2,3,1,1.033,13722
8020,3,3,3,1.033,12755
8021,2,3,1,1.033,4948
8022,3,4,2,1.033,9956
8023,3,3,3,1.033,14791
8024,3,3,1,1.033,1246
8025,3,3,3,1.033,13096
8026,3,3,1,1.033,10039
8027,1,1,1,1.033,10073
8028,3,3,3,1.033,14706
8029,3,3,1,1.033,10154
8030,2,2,1,1.033,13200
8031,3,3,1,1.033,10196
8032,3,3,1,1.033,10238
8033,3,3,1,1.033,10362
8034,2,3,2,1.033,10381
8035,4,4,4,1.033,10451
8036,3,3,3,1.033,10462
8037,3,3,3,1.033,10514
8038,3,3,3,1.033,10587
8039,3,3,1,1.033,2667
8040,2,2,1,1.033,5345
8041,3,3,1,1.033,10793
8042,3,3,3,1.033,10798
8043,3,3,3,1.033,10856
8044,3,3,1,1.033,1360
8045,2,2,2,1.033,10941
8046,2,3,1,1.033,10981
8047,2,2,1,1.033,5579
8048,3,3,1,1.033,11911
8049,3,3,3,1.033,11277
8050,3,3,1,1.033,11300
8051,3,4,3,1.033,14536
8052,3,3,3,1.033,11551
8053,3,3,3,1.033,2887
8054,3,3,1,1.033,2902
8055,3,3,1,1.033,1454
8056,2,3,2,1.033,2923
8057,3,3,3,1.033,11736
8058,3,3,1,1.033,5868
8059,3,3,1,1.033,7274
8060,3,3,1,1.033,14812
8061,3,3,1,1.033,11894
8062,2,3,1,1.033,1486
8063,2,2,1,1.033,14554
8064,3,3,3,1.033,12096
8065,2,3,1,1.033,12197
8066,2,2,1,1.033,3069
8067,3,3,3,1.033,12303
8068,2,2,1,1.033,12356
8069,2,3,1,1.033,6200
8070,3,3,3,1.033,12405
8071,3,3,3,1.033,6522
8072,3,4,2,1.033,12482
8073,3,3,3,1.033,12538
8074,2,4,1,1.033,6267
8075,4,4,1,1.033,2958
8076,2,3,2,1.033,6473
8077,2,2,1,1.033,12567
8078,2,3,1,1.033,12697
8079,2,3,1,1.033,12731
8080,3,3,3,1.033,12756
8081,2,2,1,1.033,12762
8082,2,2,1,1.033,12772
8083,2,3,2,1.033,6417
8084,3,3,3,1.033,6420
8085,3,3,3,1.033,12849
8086,4,4,1,1.033,6432
8087,2,2,1,1.033,14195
8088,3,3,1,1.033,6207
8089,2,2,1,1.033,6491
8090,2,2,1,1.033,13083
8091,4,4,1,1.033,9713
8092,2,2,1,1.033,13127
8093,3,3,3,1.033,13447
8094,3,3,1,1.033,6781
8095,3,3,1,1.033,13588
8096,3,3,3,1.033,13606
8097,2,3,3,1.033,6818
8098,2,3,2,1.033,11618
8099,1,3,1,1.033,13770
8100,2,3,1,1.033,13160
8101,3,3,1,1.033,3485
8102,3,3,1,1.033,13974
8103,3,3,1,1.033,13978
8104,3,3,1,1.033,10872
8105,3,3,1,1.033,14749
8106,2,3,2,1.033,14144
8107,3,3,3,1.033,7123
8108,3,3,1,1.033,7142
8109,3,3,3,1.033,7152
8110,3,3,3,1.033,7190
8111,3,3,3,1.033,7191
8112,3,3,3,1.033,14491
8113,3,3,3,1.033,14585
8114,3,3,1,1.033,14642
8115,3,3,3,1.033,14792
8116,4,4,4,1.033,13633
8117,2,3,2,1.033,7413
8118,3,3,3,1.033,925
8119,3,3,3,1.033,15036
8120,4,4,4,1.033,15067
8121,3,3,1,1.033,3235
8122,2,2,1,1.033,15142
8123,2,2,2,1.033,1892
8124,3,4,1,1.033,7584
8125,3,3,1,1.033,15215
8126,2,3,1,1.033,7631
8127,3,3,1,1.033,7634
8128,2,2,1,1.033,12543
8129,3,3,1,1.033,7731
8130,3,3,3,1.033,11433
8131,2,3,1,1.033,7596
8132,2,4,2,1.033,7865
8133,2,2,1,1.033,1968
8134,3,3,3,1.033,7879
8135,3,3,3,1.033,7881
8136,3,3,3,1.033,7882
8137,5,5,5,1.033,14893
8138,2,3,2,1.033,12895
8139,2,3,1,1.033,3992
8140,3,4,1,1.033,1997
8141,2,2,1,1.033,5986
8142,4,4,4,1.033,8060
8143,4,4,4,1.033,14850
8144,4,4,4,1.033,8111
8145,3,3,1,1.033,6043
8146,3,3,3,1.033,8184
8147,4,4,1,1.032,6944
8148,3,3,3,1.032,8229
8149,3,3,1,1.032,14053
8150,3,3,3,1.032,8262
8151,2,2,1,1.032,8285
8152,3,3,3,1.032,3024
8153,2,2,1,1.032,4153
8154,3,3,3,1.032,8312
8155,3,3,3,1.032,8417
8156,2,2,1,1.032,2111
8157,2,3,2,1.032,4234
8158,3,4,3,1.032,8480
8159,3,3,1,1.032,8546
8160,3,3,1,1.032,8545
8161,2,2,2,1.032,1072
8162,3,3,1,1.032,2149
8163,3,3,3,1.032,8670
8164,3,3,3,1.032,4347
8165,4,4,4,1.032,14790
8166,2,3,2,1.032,1090
8167,3,3,3,1.032,8810
8168,2,2,1,1.032,13101
8169,2,2,1,1.032,4447
8170,3,3,1,1.032,8907
8171,3,3,3,1.032,4487
8172,3,3,1,1.032,8997
8173,3,3,3,1.032,9006
8174,3,3,1,1.032,9040
8175,3,3,1,1.032,2260
8176,2,3,1,1.032,9156
8177,3,3,1,1.032,11917
8178,3,3,3,1.032,12759
8179,3,4,1,1.032,4643
8180,3,3,3,1.032,6351
8181,3,3,1,1.032,9305
8182,3,3,1,1.032,9322
8183,2,3,2,1.032,2329
8184,3,3,1,1.032,10859
8185,2,2,2,1.032,4702
8186,3,4,2,1.032,9442
8187,3,3,1,1.032,4742
8188,3,3,3,1.032,9511
8189,3,3,3,1.032,9539
8190,3,3,1,1.032,4844
8191,3,3,3,1.032,9755
8192,2,3,1,1.032,4866
8193,3,4,1,1.032,4889
