,NI,u
13437,6.990503833295984,21134
13438,6.990503833295984,21287
13439,6.990503833295984,21620
13440,6.990503833295984,10845
13441,6.990503833295984,21889
13442,6.990503833295984,5522
13443,6.990503833295984,1400
13444,6.990503833295984,22632
13445,6.990503833295984,22824
13446,6.990503833295984,23025
13447,6.990503833295984,23989
13448,6.990503833295984,24292
13449,6.990503833295984,24829
13450,6.990503833295984,6358
13451,6.990503833295984,25927
13452,6.990503833295984,13208
13453,6.990503833295984,26720
13454,6.990503833295984,26809
13455,6.990503833295984,13450
13456,6.990503833295984,6911
13457,6.990503833295984,6958
13458,6.990503833295984,7061
13459,6.990503833295984,7219
13460,6.990503833295984,30088
13461,6.990503833295984,30283
13462,6.990503833295984,15386
13463,6.990503833295984,15527
13464,6.990503833295984,7991
13465,6.990503833295984,32197
13466,6.990503833295984,32269
13467,6.972120736487705,5612
13468,6.9610213217160535,23056
13469,6.921805231545668,1467
13470,6.920166130735799,21537
13471,6.920166130735799,15486
13472,6.900031018806013,6106
13473,6.900031018806013,28074
13474,6.900031018806013,28077
13475,6.900031018806013,14772
13476,6.900031018806013,14774
13477,6.900031018806013,30124
13478,6.875606782367791,10762
13479,6.865657495360056,16693
13480,6.865657495360056,16691
13481,6.865657495360056,16690
13482,6.865657495360056,36171
13483,6.865657495360056,27968
13484,6.865657495360056,35347
13485,6.865657495360056,14941
13486,6.865657495360056,1871
13487,6.865657495360056,34630
13488,6.865657495360056,34632
13489,6.865657495360056,34713
13490,6.865657495360056,35165
13491,6.865657495360056,35164
13492,6.865657495360056,35348
13493,6.865657495360056,4428
13494,6.865657495360056,4429
13495,6.865657495360056,4427
13496,6.865657495360056,4430
13497,6.865657495360056,36172
13498,6.865657495360056,36173
13499,6.865657495360056,31435
13500,6.865657495360056,31421
13501,6.865657495360056,36711
13502,6.865657495360056,36713
13503,6.865657495360056,9333
13504,6.865657495360056,9332
13505,6.865657495360056,9334
13506,6.865657495360056,9335
13507,6.865657495360056,14288
13508,6.865657495360056,4988
13509,6.865657495360056,4989
13510,6.865657495360056,34631
13511,6.865657495360056,28178
13512,6.865657495360056,20796
13513,6.865657495360056,20798
13514,6.865657495360056,20797
13515,6.865657495360056,20799
13516,6.865657495360056,14940
13517,6.865657495360056,21570
13518,6.865657495360056,21569
13519,6.865657495360056,14287
13520,6.865657495360056,21710
13521,6.865657495360056,15264
13522,6.865657495360056,22376
13523,6.865657495360056,22377
13524,6.865657495360056,5629
13525,6.865657495360056,5631
13526,6.865657495360056,22588
13527,6.865657495360056,22590
13528,6.865657495360056,22589
13529,6.865657495360056,5718
13530,6.865657495360056,5719
13531,6.865657495360056,5720
13532,6.865657495360056,5743
13533,6.865657495360056,5745
13534,6.865657495360056,5746
13535,6.865657495360056,5759
13536,6.865657495360056,5761
13537,6.865657495360056,5760
13538,6.865657495360056,36710
13539,6.865657495360056,31919
13540,6.865657495360056,3030
13541,6.865657495360056,3029
13542,6.865657495360056,3032
13543,6.865657495360056,3031
13544,6.865657495360056,12142
13545,6.865657495360056,12143
13546,6.865657495360056,12144
13547,6.865657495360056,24328
13548,6.865657495360056,24329
13549,6.865657495360056,24332
13550,6.865657495360056,31921
13551,6.865657495360056,31920
13552,6.865657495360056,25306
13553,6.865657495360056,25308
13554,6.865657495360056,25307
13555,6.865657495360056,12666
13556,6.865657495360056,12668
13557,6.865657495360056,12667
13558,6.865657495360056,35349
13559,6.865657495360056,1622
13560,6.865657495360056,1623
13561,6.865657495360056,1624
13562,6.865657495360056,34714
13563,6.865657495360056,1872
13564,6.865657495360056,6688
13565,6.865657495360056,6690
13566,6.865657495360056,6689
13567,6.865657495360056,13426
13568,6.865657495360056,13428
13569,6.865657495360056,13605
13570,6.865657495360056,13608
13571,6.865657495360056,13607
13572,6.865657495360056,13606
13573,6.865657495360056,27248
13574,6.865657495360056,27247
13575,6.865657495360056,27709
13576,6.865657495360056,27711
13577,6.865657495360056,27713
13578,6.865657495360056,14285
13579,6.865657495360056,27970
13580,6.865657495360056,27967
13581,6.865657495360056,27969
13582,6.865657495360056,14065
13583,6.865657495360056,14066
13584,6.865657495360056,14067
13585,6.865657495360056,28175
13586,6.865657495360056,28176
13587,6.865657495360056,28177
13588,6.865657495360056,14289
13589,6.865657495360056,29222
13590,6.865657495360056,29221
13591,6.865657495360056,29223
13592,6.865657495360056,7317
13593,6.865657495360056,14942
13594,6.865657495360056,29957
13595,6.865657495360056,1874
13596,6.865657495360056,29956
13597,6.865657495360056,1873
13598,6.865657495360056,30233
13599,6.865657495360056,30234
13600,6.865657495360056,30235
13601,6.865657495360056,30458
13602,6.865657495360056,30457
13603,6.865657495360056,30460
13604,6.865657495360056,30459
13605,6.865657495360056,30497
13606,6.865657495360056,30495
13607,6.865657495360056,30496
13608,6.865657495360056,15265
13609,6.865657495360056,15263
13610,6.865657495360056,36712
13611,6.865657495360056,31420
13612,6.865657495360056,31422
13613,6.865657495360056,31434
13614,6.865657495360056,31436
13615,6.865657495360056,31918
13616,6.865657495360056,8069
13617,6.865162399331402,15181
13618,6.836968594791665,34442
13619,6.836968594791665,34441
13620,6.836968594791665,34450
13621,6.836968594791665,34445
13622,6.836968594791665,34444
13623,6.836968594791665,34449
13624,6.836968594791665,34446
13625,6.836968594791665,34448
13626,6.836968594791665,34451
13627,6.836968594791665,34443
13628,6.836968594791665,34447
13629,6.836968594791665,31990
13630,6.836968594791665,31985
13631,6.836968594791665,22528
13632,6.836968594791665,22530
13633,6.836968594791665,22529
13634,6.836968594791665,22531
13635,6.836968594791665,22534
13636,6.836968594791665,22533
13637,6.836968594791665,25992
13638,6.836968594791665,26089
13639,6.836968594791665,11961
13640,6.836968594791665,11960
13641,6.836968594791665,25990
13642,6.836968594791665,25994
13643,6.836968594791665,25991
13644,6.836968594791665,25993
13645,6.836968594791665,25995
13646,6.836968594791665,25996
13647,6.836968594791665,26082
13648,6.836968594791665,26086
13649,6.836968594791665,26085
13650,6.836968594791665,26088
13651,6.836968594791665,26087
13652,6.836968594791665,26090
13653,6.836968594791665,26091
13654,6.836968594791665,26092
13655,6.836968594791665,31984
13656,6.836968594791665,31986
13657,6.836968594791665,31988
13658,6.836968594791665,31987
13659,6.836968594791665,31989
13660,6.836968594791665,31992
13661,6.836968594791665,31991
13662,6.836968594791665,31994
13663,6.836968594791665,8147
13664,6.836968594791665,8146
13665,6.836968594791665,8148
13666,6.836968594791665,8149
13667,6.836968594791665,8156
13668,6.810656025868945,18800
13669,6.810656025868945,18799
13670,6.810656025868945,23338
13671,6.810656025868945,23337
13672,6.810656025868945,23336
13673,6.7706484346278994,8291
13674,6.746107618396933,25317
13675,6.736450265735902,4087
13676,6.724426393117906,8200
13677,6.724426393117906,8202
13678,6.724426393117906,16449
13679,6.724426393117906,16448
13680,6.724426393117906,32938
13681,6.724426393117906,32937
13682,6.724426393117906,16579
13683,6.724426393117906,16578
13684,6.724426393117906,33268
13685,6.724426393117906,33267
13686,6.724426393117906,8353
13687,6.724426393117906,8352
13688,6.724426393117906,7810
13689,6.724426393117906,16993
13690,6.724426393117906,16992
13691,6.724426393117906,34010
13692,6.724426393117906,34011
13693,6.724426393117906,4254
13694,6.724426393117906,4253
13695,6.724426393117906,17037
13696,6.724426393117906,17038
13697,6.724426393117906,34392
13698,6.724426393117906,34391
13699,6.724426393117906,8619
13700,6.724426393117906,8618
13701,6.724426393117906,17259
13702,6.724426393117906,34579
13703,6.724426393117906,34580
13704,6.724426393117906,8669
13705,6.724426393117906,8670
13706,6.724426393117906,34992
13707,6.724426393117906,34991
13708,6.724426393117906,35027
13709,6.724426393117906,35028
13710,6.724426393117906,17641
13711,6.724426393117906,17642
13712,6.724426393117906,35321
13713,6.724426393117906,35320
13714,6.724426393117906,35369
13715,6.724426393117906,35368
13716,6.724426393117906,35394
13717,6.724426393117906,35393
13718,6.724426393117906,35408
13719,6.724426393117906,35407
13720,6.724426393117906,35414
13721,6.724426393117906,35415
13722,6.724426393117906,35481
13723,6.724426393117906,4450
13724,6.724426393117906,4452
13725,6.724426393117906,17817
13726,6.724426393117906,17818
13727,6.724426393117906,4458
13728,6.724426393117906,4459
13729,6.724426393117906,35790
13730,6.724426393117906,35791
13731,6.724426393117906,31798
13732,6.724426393117906,36076
13733,6.724426393117906,36077
13734,6.724426393117906,566
13735,6.724426393117906,36296
13736,6.724426393117906,36297
13737,6.724426393117906,567
13738,6.724426393117906,36424
13739,6.724426393117906,36551
13740,6.724426393117906,36983
13741,6.724426393117906,36982
13742,6.724426393117906,36993
13743,6.724426393117906,36994
13744,6.724426393117906,18677
13745,6.724426393117906,18676
13746,6.724426393117906,7563
13747,6.724426393117906,4737
13748,6.724426393117906,19252
13749,6.724426393117906,19251
13750,6.724426393117906,19320
13751,6.724426393117906,19321
13752,6.724426393117906,35145
13753,6.724426393117906,9823
13754,6.724426393117906,9825
13755,6.724426393117906,19656
13756,6.724426393117906,19657
13757,6.724426393117906,19676
13758,6.724426393117906,19675
13759,6.724426393117906,4941
13760,6.724426393117906,4942
13761,6.724426393117906,19796
13762,6.724426393117906,19795
13763,6.724426393117906,20012
13764,6.724426393117906,20013
13765,6.724426393117906,10018
13766,6.724426393117906,10019
13767,6.724426393117906,20082
13768,6.724426393117906,20083
13769,6.724426393117906,5063
13770,6.724426393117906,5062
13771,6.724426393117906,10163
13772,6.724426393117906,10164
13773,6.724426393117906,35146
13774,6.724426393117906,10260
13775,6.724426393117906,10261
13776,6.724426393117906,2567
13777,6.724426393117906,2568
13778,6.724426393117906,20820
13779,6.724426393117906,20821
13780,6.724426393117906,20914
13781,6.724426393117906,20913
13782,6.724426393117906,21239
13783,6.724426393117906,21240
13784,6.724426393117906,21346
13785,6.724426393117906,21347
13786,6.724426393117906,21496
13787,6.724426393117906,21497
13788,6.724426393117906,21534
13789,6.724426393117906,21535
13790,6.724426393117906,10823
13791,6.724426393117906,10824
13792,6.724426393117906,21854
13793,6.724426393117906,21855
13794,6.724426393117906,2738
13795,6.724426393117906,2739
13796,6.724426393117906,21940
13797,6.724426393117906,21941
13798,6.724426393117906,11019
13799,6.724426393117906,11018
13800,6.724426393117906,11177
13801,6.724426393117906,11178
13802,6.724426393117906,22402
13803,6.724426393117906,22404
13804,6.724426393117906,2802
13805,6.724426393117906,2804
13806,6.724426393117906,22516
13807,6.724426393117906,22517
13808,6.724426393117906,22610
13809,6.724426393117906,22609
13810,6.724426393117906,5697
13811,6.724426393117906,5696
13812,6.724426393117906,22860
13813,6.724426393117906,22861
13814,6.724426393117906,23112
13815,6.724426393117906,23113
13816,6.724426393117906,31261
13817,6.724426393117906,5811
13818,6.724426393117906,5812
13819,6.724426393117906,5940
13820,6.724426393117906,5938
13821,6.724426393117906,6063
13822,6.724426393117906,6064
13823,6.724426393117906,12137
13824,6.724426393117906,12136
13825,6.724426393117906,12139
13826,6.724426393117906,12141
13827,6.724426393117906,24296
13828,6.724426393117906,24297
13829,6.724426393117906,6127
13830,6.724426393117906,6126
13831,6.724426393117906,24818
13832,6.724426393117906,24819
13833,6.724426393117906,25000
13834,6.724426393117906,24999
13835,6.724426393117906,36423
13836,6.724426393117906,12765
13837,6.724426393117906,12764
13838,6.724426393117906,25536
13839,6.724426393117906,25535
13840,6.724426393117906,25540
13841,6.724426393117906,25539
13842,6.724426393117906,25549
13843,6.724426393117906,6387
13844,6.724426393117906,25548
13845,6.724426393117906,6384
13846,6.724426393117906,13037
13847,6.724426393117906,13036
13848,6.724426393117906,26133
13849,6.724426393117906,26132
13850,6.724426393117906,3269
13851,6.724426393117906,13164
13852,6.724426393117906,13163
13853,6.724426393117906,17260
13854,6.724426393117906,26509
13855,6.724426393117906,26508
13856,6.724426393117906,26678
13857,6.724426393117906,26679
13858,6.724426393117906,26706
13859,6.724426393117906,26707
13860,6.724426393117906,13355
13861,6.724426393117906,26816
13862,6.724426393117906,26815
13863,6.724426393117906,13485
13864,6.724426393117906,13486
13865,6.724426393117906,6747
13866,6.724426393117906,6748
13867,6.724426393117906,35483
13868,6.724426393117906,30033
13869,6.724426393117906,27374
13870,6.724426393117906,27373
13871,6.724426393117906,3435
13872,6.724426393117906,7436
13873,6.724426393117906,3462
13874,6.724426393117906,3461
13875,6.724426393117906,866
13876,6.724426393117906,868
13877,6.724426393117906,14001
13878,6.724426393117906,14002
13879,6.724426393117906,28022
13880,6.724426393117906,28021
13881,6.724426393117906,36550
13882,6.724426393117906,14103
13883,6.724426393117906,14102
13884,6.724426393117906,28208
13885,6.724426393117906,28209
13886,6.724426393117906,28322
13887,6.724426393117906,28323
13888,6.724426393117906,3543
13889,6.724426393117906,3545
13890,6.724426393117906,7096
13891,6.724426393117906,7097
13892,6.724426393117906,14223
13893,6.724426393117906,14222
13894,6.724426393117906,28644
13895,6.724426393117906,28643
13896,6.724426393117906,3588
13897,6.724426393117906,3589
13898,6.724426393117906,14407
13899,6.724426393117906,14406
13900,6.724426393117906,7223
13901,6.724426393117906,7224
13902,6.724426393117906,14487
13903,6.724426393117906,14488
13904,6.724426393117906,29005
13905,6.724426393117906,29004
13906,6.724426393117906,29078
13907,6.724426393117906,29076
13908,6.724426393117906,7279
13909,6.724426393117906,7278
13910,6.724426393117906,29526
13911,6.724426393117906,29527
13912,6.724426393117906,7405
13913,6.724426393117906,7406
13914,6.724426393117906,30034
13915,6.724426393117906,7511
13916,6.724426393117906,7510
13917,6.724426393117906,7533
13918,6.724426393117906,7532
13919,6.724426393117906,7564
13920,6.724426393117906,3784
13921,6.724426393117906,3785
13922,6.724426393117906,30546
13923,6.724426393117906,30547
13924,6.724426393117906,30561
13925,6.724426393117906,30560
13926,6.724426393117906,30664
13927,6.724426393117906,30663
13928,6.724426393117906,15439
13929,6.724426393117906,15440
13930,6.724426393117906,30971
13931,6.724426393117906,30992
13932,6.724426393117906,30991
13933,6.724426393117906,7809
13934,6.724426393117906,31262
13935,6.724426393117906,7814
13936,6.724426393117906,7813
13937,6.724426393117906,1953
13938,6.724426393117906,35263
13939,6.724426393117906,1952
13940,6.724426393117906,35264
13941,6.724426393117906,7831
13942,6.724426393117906,7832
13943,6.724426393117906,7842
13944,6.724426393117906,7840
13945,6.724426393117906,31610
13946,6.724426393117906,31609
13947,6.724426393117906,31799
13948,6.724426393117906,15955
13949,6.724426393117906,15954
13950,6.724426393117906,16069
13951,6.724426393117906,16070
13952,6.724426393117906,7435
13953,6.724426393117906,16086
13954,6.724426393117906,16085
13955,6.724426393117906,32181
13956,6.724426393117906,32184
13957,6.724426393117906,30970
13958,6.724426393117906,4094
13959,6.724426393117906,4093
13960,6.708203932499369,17166
13961,6.708203932499369,17167
13962,6.708203932499369,35274
13963,6.708203932499369,2234
13964,6.708203932499369,2237
13965,6.708203932499369,2236
13966,6.708203932499369,18572
13967,6.708203932499369,19269
13968,6.708203932499369,8697
13969,6.708203932499369,10303
13970,6.708203932499369,17164
13971,6.708203932499369,11000
13972,6.708203932499369,24017
13973,6.708203932499369,24015
13974,6.708203932499369,24016
13975,6.708203932499369,12060
13976,6.708203932499369,25152
13977,6.708203932499369,12888
13978,6.708203932499369,12891
13979,6.708203932499369,12889
13980,6.708203932499369,25948
13981,6.708203932499369,25947
13982,6.708203932499369,13387
13983,6.708203932499369,13657
13984,6.708203932499369,13659
13985,6.708203932499369,28356
13986,6.708203932499369,28416
13987,6.708203932499369,29992
13988,6.708203932499369,15092
13989,6.708203932499369,15091
13990,6.708203932499369,15094
13991,6.708203932499369,7812
13992,6.708203932499369,31534
13993,6.708203932499369,28414
13994,6.708203932499369,28415
13995,6.692390436640156,6021
13996,6.689970797795991,528
13997,6.689970797795991,23196
13998,6.685294582785191,7422
13999,6.6656797924026305,20860
14000,6.633988777347422,25145
14001,6.632599291471817,2107
14002,6.632599291471817,2111
14003,6.632599291471817,2113
14004,6.632599291471817,8494
14005,6.632599291471817,8498
14006,6.632599291471817,8496
14007,6.632599291471817,8500
14008,6.632599291471817,8503
14009,6.632599291471817,8501
14010,6.632599291471817,8502
14011,6.632599291471817,8504
14012,6.632599291471817,8985
14013,6.632599291471817,8987
14014,6.632599291471817,8989
14015,6.632599291471817,8988
14016,6.632599291471817,8991
14017,6.632599291471817,8990
14018,6.632599291471817,8994
14019,6.632599291471817,8992
14020,6.632599291471817,8993
14021,6.632599291471817,8497
14022,6.632599291471817,20453
14023,6.632599291471817,20454
14024,6.632599291471817,20456
14025,6.632599291471817,20455
14026,6.632599291471817,20457
14027,6.632599291471817,20458
14028,6.632599291471817,20459
14029,6.632599291471817,20462
14030,6.632599291471817,20460
14031,6.632599291471817,10633
14032,6.632599291471817,10634
14033,6.632599291471817,10637
14034,6.632599291471817,10639
14035,6.632599291471817,10638
14036,6.632599291471817,10641
14037,6.632599291471817,10640
14038,6.632599291471817,22266
14039,6.632599291471817,22265
14040,6.632599291471817,22267
14041,6.632599291471817,22270
14042,6.632599291471817,22269
14043,6.632599291471817,22272
14044,6.632599291471817,22271
14045,6.632599291471817,22274
14046,6.632599291471817,22273
14047,6.632599291471817,5779
14048,6.632599291471817,5778
14049,6.632599291471817,27396
14050,6.632599291471817,11877
14051,6.632599291471817,11876
14052,6.632599291471817,27398
14053,6.632599291471817,27395
14054,6.632599291471817,6850
14055,6.632599291471817,27397
14056,6.632599291471817,27400
14057,6.632599291471817,27399
14058,6.632599291471817,27401
14059,6.632599291471817,27404
14060,6.632599291471817,27403
14061,6.632599291471817,6851
14062,6.632599291471817,6854
14063,6.632599291471817,6853
14064,6.632599291471817,6855
14065,6.632599291471817,6856
14066,6.632599291471817,6859
14067,6.632599291471817,6858
14068,6.632599291471817,6857
14069,6.632599291471817,6860
14070,6.621925431456865,9265
14071,6.621925431456865,19266
14072,6.621925431456865,19610
14073,6.621925431456865,5130
14074,6.621925431456865,10571
14075,6.621925431456865,8641
14076,6.621925431456865,735
14077,6.621925431456865,12086
14078,6.621925431456865,24473
14079,6.621925431456865,1529
14080,6.621925431456865,6299
14081,6.621925431456865,3388
14082,6.621925431456865,27664
14083,6.621925431456865,27931
14084,6.621925431456865,7289
14085,6.621925431456865,32111
14086,6.5407333449457585,4286
14087,6.5407333449457585,4287
14088,6.5407333449457585,4288
14089,6.5407333449457585,35140
14090,6.5407333449457585,17603
14091,6.5407333449457585,17602
14092,6.5407333449457585,8812
14093,6.5407333449457585,17686
14094,6.5407333449457585,4422
14095,6.5407333449457585,17687
14096,6.5407333449457585,4421
14097,6.5407333449457585,4420
14098,6.5407333449457585,35977
14099,6.5407333449457585,18125
14100,6.5407333449457585,18242
14101,6.5407333449457585,36687
14102,6.5407333449457585,36691
14103,6.5407333449457585,36690
14104,6.5407333449457585,2309
14105,6.5407333449457585,2310
14106,6.5407333449457585,18695
14107,6.5407333449457585,36688
14108,6.5407333449457585,19103
14109,6.5407333449457585,19101
14110,6.5407333449457585,19102
14111,6.5407333449457585,19837
14112,6.5407333449457585,19840
14113,6.5407333449457585,19839
14114,6.5407333449457585,19963
14115,6.5407333449457585,30819
14116,6.5407333449457585,20140
14117,6.5407333449457585,20141
14118,6.5407333449457585,1340
14119,6.5407333449457585,10831
14120,6.5407333449457585,10830
14121,6.5407333449457585,10832
14122,6.5407333449457585,10833
14123,6.5407333449457585,1355
14124,6.5407333449457585,8703
14125,6.5407333449457585,22150
14126,6.5407333449457585,22426
14127,6.5407333449457585,22425
14128,6.5407333449457585,22427
14129,6.5407333449457585,22428
14130,6.5407333449457585,22450
14131,6.5407333449457585,22654
14132,6.5407333449457585,11475
14133,6.5407333449457585,23061
14134,6.5407333449457585,23160
14135,6.5407333449457585,11638
14136,6.5407333449457585,23820
14137,6.5407333449457585,23907
14138,6.5407333449457585,23915
14139,6.5407333449457585,24554
14140,6.5407333449457585,25555
14141,6.5407333449457585,25616
14142,6.5407333449457585,25615
14143,6.5407333449457585,25614
14144,6.5407333449457585,31326
14145,6.5407333449457585,13205
14146,6.5407333449457585,13204
14147,6.5407333449457585,13206
14148,6.5407333449457585,13207
14149,6.5407333449457585,27833
14150,6.5407333449457585,27933
14151,6.5407333449457585,8811
14152,6.5407333449457585,15002
14153,6.5407333449457585,29009
14154,6.5407333449457585,15001
14155,6.5407333449457585,15003
14156,6.5407333449457585,18220
14157,6.5407333449457585,7557
14158,6.5407333449457585,30722
14159,6.5407333449457585,30723
14160,6.5407333449457585,30725
14161,6.5407333449457585,30820
14162,6.5407333449457585,30821
14163,6.5407333449457585,15430
14164,6.5407333449457585,7827
14165,6.5407333449457585,7828
14166,6.5407333449457585,31439
14167,6.5407333449457585,7858
14168,6.5407333449457585,31607
14169,6.5407333449457585,7922
14170,6.5407333449457585,7924
14171,6.5407333449457585,16181
14172,6.5407333449457585,16208
14173,6.5407333449457585,4054
14174,6.5407333449457585,4055
14175,6.5407333449457585,4057
14176,6.5407333449457585,4056
14177,6.5407333449457585,4067
14178,6.5407333449457585,16325
14179,6.5407333449457585,16326
14180,6.5407333449457585,16329
14181,6.5407333449457585,16327
14182,6.53733694124688,17724
14183,6.53733694124688,4442
14184,6.53733694124688,20413
14185,6.53733694124688,22183
14186,6.53733694124688,24562
14187,6.53733694124688,24564
14188,6.53733694124688,24563
14189,6.53733694124688,28067
14190,6.53733694124688,29050
14191,6.53733694124688,29049
14192,6.53733694124688,32219
14193,6.534967803116434,513
14194,6.534967803116434,2063
14195,6.534967803116434,33313
14196,6.534967803116434,33311
14197,6.534967803116434,17446
14198,6.534967803116434,17448
14199,6.534967803116434,2239
14200,6.534967803116434,36827
14201,6.534967803116434,36828
14202,6.534967803116434,18797
14203,6.534967803116434,9405
14204,6.534967803116434,18825
14205,6.534967803116434,9515
14206,6.534967803116434,19034
14207,6.534967803116434,16944
14208,6.534967803116434,20392
14209,6.534967803116434,20409
14210,6.534967803116434,21108
14211,6.534967803116434,10708
14212,6.534967803116434,32544
14213,6.534967803116434,2693
14214,6.534967803116434,10834
14215,6.534967803116434,23205
14216,6.534967803116434,23606
14217,6.534967803116434,3071
14218,6.534967803116434,8369
14219,6.534967803116434,6247
14220,6.534967803116434,6273
14221,6.534967803116434,25170
14222,6.534967803116434,25171
14223,6.534967803116434,25309
14224,6.534967803116434,25419
14225,6.534967803116434,13261
14226,6.534967803116434,1664
14227,6.534967803116434,26884
14228,6.534967803116434,26940
14229,6.534967803116434,27088
14230,6.534967803116434,1722
14231,6.534967803116434,1725
14232,6.534967803116434,27800
14233,6.534967803116434,27801
14234,6.534967803116434,27878
14235,6.534967803116434,28307
14236,6.534967803116434,28541
14237,6.534967803116434,29987
14238,6.534967803116434,30844
14239,6.534967803116434,30884
14240,6.534967803116434,985
14241,6.534967803116434,32228
14242,6.534967803116434,32229
14243,6.534967803116434,32687
14244,6.533592421814561,9802
14245,6.533592421814561,3048
14246,6.533592421814561,32143
14247,6.532644488505758,8591
14248,6.513334595983408,33013
14249,6.513334595983408,17604
14250,6.513334595983408,4747
14251,6.513334595983408,2403
14252,6.513334595983408,24219
14253,6.513334595983408,6611
14254,6.5002242164835415,8941
14255,6.5002242164835415,29044
14256,6.5002242164835415,30468
14257,6.493332113952861,8201
14258,6.493332113952861,4123
14259,6.493332113952861,16883
14260,6.493332113952861,16967
14261,6.493332113952861,8525
14262,6.493332113952861,34353
14263,6.493332113952861,34352
14264,6.493332113952861,34351
14265,6.493332113952861,19312
14266,6.493332113952861,8526
14267,6.493332113952861,19725
14268,6.493332113952861,1241
14269,6.493332113952861,10076
14270,6.493332113952861,10513
14271,6.493332113952861,21384
14272,6.493332113952861,22497
14273,6.493332113952861,11730
14274,6.493332113952861,23612
14275,6.493332113952861,23611
14276,6.493332113952861,11878
14277,6.493332113952861,24449
14278,6.493332113952861,24447
14279,6.493332113952861,24448
14280,6.493332113952861,25216
14281,6.493332113952861,25349
14282,6.493332113952861,12867
14283,6.493332113952861,27529
14284,6.493332113952861,28166
14285,6.493332113952861,30432
14286,6.493332113952861,7662
14287,6.493332113952861,30966
14288,6.493332113952861,16139
14289,6.4632030651369305,3683
14290,6.457121180140242,20199
14291,6.457121180140242,5959
14292,6.457121180140242,12420
14293,6.457121180140242,3933
14294,6.444851282184064,19664
14295,6.444851282184064,19667
14296,6.444851282184064,13879
14297,6.444851282184064,1842
14298,6.444851282184064,1843
14299,6.405432861753159,8292
14300,6.405432861753159,8295
14301,6.405432861753159,8294
14302,6.405432861753159,8293
14303,6.405432861753159,8296
14304,6.405432861753159,33696
14305,6.405432861753159,33695
14306,6.405432861753159,36100
14307,6.405432861753159,31819
14308,6.405432861753159,18875
14309,6.405432861753159,18878
14310,6.405432861753159,18877
14311,6.405432861753159,18880
14312,6.405432861753159,18879
14313,6.405432861753159,18882
14314,6.405432861753159,18881
14315,6.405432861753159,18884
14316,6.405432861753159,18883
14317,6.405432861753159,9467
14318,6.405432861753159,9468
14319,6.405432861753159,9470
14320,6.405432861753159,9471
14321,6.405432861753159,9474
14322,6.405432861753159,9472
14323,6.405432861753159,9473
14324,6.405432861753159,24060
14325,6.405432861753159,36099
14326,6.405432861753159,21546
14327,6.405432861753159,21545
14328,6.405432861753159,21547
14329,6.405432861753159,21549
14330,6.405432861753159,21550
14331,6.405432861753159,21551
14332,6.405432861753159,21552
14333,6.405432861753159,21553
14334,6.405432861753159,5493
14335,6.405432861753159,5495
14336,6.405432861753159,5497
14337,6.405432861753159,5506
14338,6.405432861753159,5505
14339,6.405432861753159,5508
14340,6.405432861753159,5510
14341,6.405432861753159,5512
14342,6.405432861753159,22798
14343,6.405432861753159,22797
14344,6.405432861753159,22800
14345,6.405432861753159,22799
14346,6.405432861753159,22802
14347,6.405432861753159,22801
14348,6.405432861753159,22803
14349,6.405432861753159,11715
14350,6.405432861753159,11717
14351,6.405432861753159,11716
14352,6.405432861753159,11719
14353,6.405432861753159,11718
14354,6.405432861753159,11723
14355,6.405432861753159,11722
14356,6.405432861753159,11720
14357,6.405432861753159,11724
14358,6.405432861753159,5898
14359,6.405432861753159,5901
14360,6.405432861753159,5900
14361,6.405432861753159,5905
14362,6.405432861753159,5904
14363,6.405432861753159,5906
14364,6.405432861753159,23689
14365,6.405432861753159,23692
14366,6.405432861753159,23691
14367,6.405432861753159,23694
14368,6.405432861753159,23693
14369,6.405432861753159,23696
14370,6.405432861753159,23695
14371,6.405432861753159,23697
14372,6.405432861753159,11988
14373,6.405432861753159,11991
14374,6.405432861753159,11993
14375,6.405432861753159,11992
14376,6.405432861753159,11994
14377,6.405432861753159,11995
14378,6.405432861753159,24056
14379,6.405432861753159,24058
14380,6.405432861753159,24057
14381,6.405432861753159,24062
14382,6.405432861753159,24059
14383,6.405432861753159,24061
14384,6.405432861753159,24063
14385,6.405432861753159,12513
14386,6.405432861753159,12514
14387,6.405432861753159,13285
14388,6.405432861753159,13284
14389,6.405432861753159,13287
14390,6.405432861753159,13286
14391,6.405432861753159,13288
14392,6.405432861753159,13289
14393,6.405432861753159,13291
14394,6.405432861753159,13290
14395,6.405432861753159,31815
14396,6.405432861753159,29162
14397,6.405432861753159,29161
14398,6.405432861753159,29306
14399,6.405432861753159,29310
14400,6.405432861753159,29307
14401,6.405432861753159,29309
14402,6.405432861753159,29314
14403,6.405432861753159,29311
14404,6.405432861753159,29313
14405,6.405432861753159,31817
14406,6.405432861753159,31821
14407,6.405432861753159,29308
14408,6.405432861753159,29312
14409,6.405432861753159,31814
14410,6.405432861753159,31813
14411,6.405432861753159,31816
14412,6.405432861753159,31818
14413,6.405432861753159,31820
14414,6.4031242374328485,28338
14415,6.4031242374328485,28984
14416,6.4031242374328485,28985
14417,6.401978398793789,21225
14418,6.401978398793789,14623
14419,6.3999196244245,19348
14420,6.3999196244245,19349
14421,6.3999196244245,27194
14422,6.3999196244245,27197
14423,6.3999196244245,27196
14424,6.3999196244245,15308
14425,6.386922446811652,8495
14426,6.3725108491220706,24032
14427,6.3725108491220706,15695
14428,6.324555320336759,16941
